StartTime,FromNode,ToNode,SourcePort,DestinationPort,Size,Priority
1000729234ns,h25,h22,3,17,43890B,0
1000729267ns,h29,h27,3,15,6652B,0
1000729304ns,h23,h24,3,9,67176B,0
1000729323ns,h30,h25,3,16,21344B,0
1000729497ns,h26,h32,3,10,4601B,0
1000730325ns,h26,h23,3,13,6082B,0
1000730640ns,h25,h18,3,11,1487B,0
1000731133ns,h27,h18,3,11,5187B,0
1000732037ns,h22,h28,3,10,55035B,0
1000732930ns,h19,h21,3,12,1761B,0
1000733384ns,h29,h18,3,15,4141B,0
1000734011ns,h32,h29,3,14,745B,0
1000734494ns,h24,h31,3,7,24880B,0
1000734910ns,h26,h18,3,8,7926B,0
1000734970ns,h23,h26,3,9,7111B,0
1000734971ns,h26,h28,3,9,6042B,0
1000735198ns,h27,h20,3,8,4265B,0
1000735693ns,h23,h30,3,9,7081B,0
1000735945ns,h25,h27,3,12,8744B,0
1000736336ns,h19,h24,3,7,15080B,0
1000736420ns,h23,h19,3,11,2834B,0
1000736679ns,h30,h21,3,14,7422B,0
1000737119ns,h19,h30,3,10,7885B,0
1000737172ns,h28,h19,3,6,7041B,0
1000737467ns,h17,h28,3,4,10502B,0
1000737500ns,h28,h26,3,9,6493B,0
1000738113ns,h22,h25,3,12,102202B,0
1000738149ns,h21,h17,3,8,7637B,0
1000738802ns,h18,h21,3,9,7446B,0
1000738917ns,h32,h27,3,9,229B,0
1000738966ns,h28,h23,3,13,2503B,0
1000738997ns,h17,h21,3,14,7213B,0
1000739113ns,h24,h23,3,10,13249B,0
1000739263ns,h26,h24,3,13,2516B,0
1000739545ns,h26,h25,3,16,7522B,0
1000739708ns,h17,h22,3,5,2692B,0
1000739755ns,h31,h23,3,10,12989B,0
1000740675ns,h25,h29,3,17,18451B,0
1000740779ns,h25,h26,3,8,7382B,0
1000741059ns,h22,h32,3,10,1184B,0
1000741435ns,h26,h21,3,9,4433B,0
1000741645ns,h19,h25,3,5,4347B,0
1000742000ns,h27,h24,3,8,6061B,0
1000742067ns,h31,h30,3,10,14172B,0
1000742352ns,h22,h28,3,11,7016B,0
1000742421ns,h25,h31,3,9,1432043B,0
1000742726ns,h27,h28,3,6,9133B,0
1000742835ns,h18,h21,3,10,2465B,0
1000743148ns,h23,h21,3,5,526365B,0
1000743470ns,h22,h19,3,12,1022B,0
1000744220ns,h25,h31,3,10,4895B,0
1000744444ns,h17,h31,3,9,7525B,0
1000744719ns,h28,h22,3,11,5393B,0
1000744719ns,h30,h17,3,9,386B,0
1000745222ns,h21,h24,3,12,4580B,0
1000745501ns,h20,h29,3,17,4108B,0
1000745699ns,h23,h28,3,5,13898B,0
1000745838ns,h19,h27,3,13,7139B,0
1000746891ns,h22,h17,3,15,2511B,0
1000747353ns,h23,h18,3,10,26792B,0
1000747831ns,h29,h28,3,15,3715B,0
1000748426ns,h26,h30,3,9,4781B,0
1000748589ns,h19,h30,3,11,27135B,0
1000748615ns,h23,h32,3,11,13130B,0
1000749603ns,h18,h26,3,13,5655B,0
1000749700ns,h30,h25,3,17,6506B,0
1000750238ns,h17,h23,3,11,529180B,0
1000750297ns,h19,h24,3,8,9312B,0
1000750546ns,h19,h32,3,9,9658B,0
1000750594ns,h28,h24,3,13,7686B,0
1000750757ns,h23,h17,3,16,1169550B,0
1000751607ns,h22,h26,3,12,52192B,0
1000751691ns,h31,h18,3,12,4595B,0
1000751980ns,h30,h32,3,12,5865B,0
1000752163ns,h28,h27,3,17,7512B,0
1000752394ns,h18,h28,3,11,4065B,0
1000752428ns,h27,h28,3,7,7612B,0
1000752463ns,h27,h32,3,12,31768B,0
1000752698ns,h29,h23,3,14,4665B,0
1000752991ns,h27,h21,3,8,5198B,0
1000753210ns,h18,h17,3,12,5906B,0
1000754182ns,h22,h24,3,13,5357B,0
1000754379ns,h27,h28,3,8,7578B,0
1000754967ns,h29,h28,3,16,906B,0
1000755053ns,h17,h26,3,6,13939B,0
1000755301ns,h23,h30,3,10,4484B,0
1000755567ns,h28,h30,3,13,7394B,0
1000755632ns,h29,h23,3,15,5681B,0
1000755705ns,h29,h28,3,17,7301B,0
1000755910ns,h30,h28,3,14,6935B,0
1000756104ns,h31,h18,3,13,6491B,0
1000756307ns,h18,h17,3,13,2796B,0
1000756448ns,h28,h22,3,12,131B,0
1000756596ns,h28,h27,3,18,1866B,0
1000756847ns,h18,h23,3,11,5344B,0
1000757154ns,h22,h27,3,10,4240B,0
1000757186ns,h24,h29,3,8,6208B,0
1000757538ns,h20,h29,3,18,6087B,0
1000757549ns,h19,h21,3,13,6472B,0
1000757637ns,h29,h32,3,13,2315B,0
1000757762ns,h27,h25,3,12,6317B,0
1000758186ns,h19,h27,3,14,93998B,0
1000758266ns,h17,h27,3,12,3000B,0
1000758330ns,h28,h27,3,19,271B,0
1000759059ns,h24,h19,3,9,4947B,0
1000759105ns,h27,h23,3,16,9150B,0
1000759336ns,h26,h32,3,11,24868B,0
1000761049ns,h28,h32,3,10,1906B,0
1000761146ns,h27,h32,3,13,544B,0
1000761391ns,h18,h30,3,12,4698B,0
1000761443ns,h32,h26,3,9,7394B,0
1000761667ns,h30,h26,3,9,48425B,0
1000762302ns,h25,h24,3,8,4874B,0
1000762421ns,h29,h22,3,12,14123B,0
1000762773ns,h25,h23,3,10,2224B,0
1000763514ns,h28,h31,3,11,7558B,0
1000764483ns,h30,h27,3,14,4178B,0
1000764487ns,h24,h19,3,10,12847B,0
1000764596ns,h20,h17,3,10,39765B,0
1000764874ns,h19,h24,3,9,5833B,0
1000765243ns,h27,h24,3,9,7957B,0
1000765252ns,h32,h18,3,7,5078B,0
1000765312ns,h31,h20,3,14,22973B,0
1000765348ns,h19,h22,3,7,5562B,0
1000765518ns,h27,h23,3,17,7066B,0
1000765753ns,h24,h26,3,12,1043587B,0
1000765974ns,h21,h19,3,9,6837B,0
1000766249ns,h25,h30,3,12,5931B,0
1000766249ns,h25,h24,3,9,1675B,0
1000766977ns,h25,h18,3,12,92288B,0
1000767023ns,h19,h18,3,11,6554B,0
1000767433ns,h25,h32,3,13,8609B,0
1000768168ns,h26,h17,3,15,7675B,0
1000768975ns,h22,h27,3,11,4070B,0
1000769013ns,h27,h19,3,10,7524B,0
1000769149ns,h28,h27,3,20,1685B,0
1000769200ns,h26,h32,3,12,999B,0
1000769330ns,h20,h31,3,13,21649B,0
1000769339ns,h23,h21,3,6,7210B,0
1000769448ns,h30,h24,3,11,4622B,0
1000769565ns,h24,h32,3,12,6571B,0
1000769600ns,h31,h17,3,12,6840B,0
1000769624ns,h17,h24,3,12,7876B,0
1000769957ns,h30,h31,3,13,2B,0
1000770094ns,h24,h18,3,11,2519B,0
1000770245ns,h25,h18,3,13,1625B,0
1000770527ns,h30,h21,3,15,12279B,0
1000771031ns,h30,h29,3,5,5927B,0
1000771166ns,h22,h21,3,11,3460B,0
1000771263ns,h21,h17,3,9,5254B,0
1000771373ns,h17,h30,3,8,7804B,0
1000771727ns,h23,h22,3,12,6004B,0
1000772037ns,h28,h24,3,14,6736B,0
1000772580ns,h21,h17,3,10,68411B,0
1000772886ns,h26,h27,3,10,5478B,0
1000773426ns,h21,h30,3,10,1801B,0
1000773556ns,h19,h20,3,10,1868B,0
1000773838ns,h32,h31,3,10,10288B,0
1000774183ns,h27,h25,3,13,4718B,0
1000774278ns,h26,h20,3,7,2006B,0
1000774413ns,h19,h31,3,14,14040B,0
1000774489ns,h19,h23,3,14,29423B,0
1000774783ns,h28,h17,3,15,1785B,0
1000775100ns,h19,h31,3,15,7346B,0
1000775507ns,h30,h22,3,10,11395B,0
1000775625ns,h31,h21,3,15,4142B,0
1000776378ns,h29,h17,3,18,20960B,0
1000776514ns,h28,h17,3,16,7930B,0
1000777009ns,h31,h17,3,13,5860B,0
1000777108ns,h23,h30,3,11,2890B,0
1000777127ns,h24,h30,3,13,4246B,0
1000777466ns,h22,h24,3,14,19791B,0
1000777750ns,h30,h18,3,10,2927B,0
1000778120ns,h26,h19,3,7,8879B,0
1000778135ns,h27,h32,3,14,6952B,0
1000778639ns,h29,h25,3,15,6864B,0
1000779270ns,h24,h29,3,9,284B,0
1000779419ns,h28,h18,3,7,2140B,0
1000779534ns,h32,h18,3,8,4695B,0
1000779748ns,h19,h29,3,13,7466B,0
1000779836ns,h17,h18,3,12,5314B,0
1000780054ns,h22,h30,3,15,4235B,0
1000780504ns,h25,h31,3,11,5335B,0
1000780825ns,h24,h23,3,11,6020B,0
1000780939ns,h23,h18,3,11,7157B,0
1000781226ns,h31,h28,3,12,6856B,0
1000781483ns,h18,h24,3,11,5198B,0
1000781687ns,h21,h25,3,9,5695B,0
1000782061ns,h31,h25,3,14,16022B,0
1000782189ns,h24,h19,3,11,7109B,0
1000782273ns,h26,h22,3,16,174900B,0
1000782282ns,h20,h30,3,15,7225B,0
1000782298ns,h24,h25,3,7,4466B,0
1000782427ns,h23,h18,3,12,6453B,0
1000782525ns,h32,h25,3,15,6105B,0
1000782624ns,h32,h17,3,11,23598B,0
1000782780ns,h28,h31,3,12,11185B,0
1000782947ns,h29,h20,3,13,28087B,0
1000783126ns,h32,h28,3,11,9805B,0
1000783886ns,h31,h32,3,12,4207B,0
1000784065ns,h32,h31,3,11,4376B,0
1000785276ns,h26,h25,3,17,2857B,0
1000785415ns,h30,h22,3,11,27836B,0
1000786083ns,h17,h28,3,5,31250B,0
1000786239ns,h17,h25,3,11,4814B,0
1000786413ns,h25,h31,3,12,405B,0
1000787685ns,h23,h20,3,8,6117B,0
1000787967ns,h24,h28,3,11,14756B,0
1000788701ns,h19,h23,3,15,8761B,0
1000788734ns,h17,h29,3,6,7857B,0
1000788756ns,h19,h22,3,8,366B,0
1000788882ns,h28,h21,3,12,1777B,0
1000789085ns,h19,h22,3,9,10604B,0
1000789162ns,h30,h22,3,12,18020B,0
1000789352ns,h25,h17,3,9,3178B,0
1000789535ns,h20,h19,3,10,17668B,0
1000789574ns,h26,h28,3,10,95566B,0
1000789980ns,h22,h28,3,12,7218B,0
1000790682ns,h24,h27,3,10,6786B,0
1000790919ns,h29,h19,3,8,574B,0
1000791026ns,h29,h18,3,16,5595B,0
1000791064ns,h24,h19,3,12,6054B,0
1000791349ns,h18,h32,3,10,99859B,0
1000791507ns,h22,h30,3,16,5828B,0
1000791520ns,h22,h30,3,17,207B,0
1000791802ns,h31,h19,3,5,6919B,0
1000791998ns,h26,h27,3,11,1188B,0
1000792445ns,h21,h30,3,11,1436525B,0
1000792644ns,h17,h22,3,6,7719B,0
1000794055ns,h29,h32,3,14,9893B,0
1000794119ns,h19,h18,3,12,8097B,0
1000794589ns,h27,h29,3,16,75251B,0
1000794875ns,h25,h19,3,14,5518B,0
1000794898ns,h27,h21,3,9,4429B,0
1000795060ns,h25,h20,3,13,1373B,0
1000795092ns,h30,h18,3,11,398B,0
1000795179ns,h17,h27,3,13,6142B,0
1000795998ns,h22,h20,3,10,11621B,0
1000796882ns,h27,h29,3,17,11308B,0
1000797332ns,h30,h29,3,6,50B,0
1000797422ns,h24,h32,3,13,7347B,0
1000797627ns,h18,h29,3,11,20167B,0
1000798178ns,h32,h25,3,16,25874B,0
1000798887ns,h30,h17,3,10,13440B,0
1000799302ns,h21,h22,3,9,5638B,0
1000799740ns,h29,h23,3,16,8832B,0
1000799766ns,h19,h32,3,10,8662B,0
1000799875ns,h25,h23,3,11,1119B,0
1000800016ns,h17,h21,3,15,678B,0
1000800127ns,h31,h29,3,13,5009B,0
1000800521ns,h29,h31,3,6,7578B,0
1000801396ns,h18,h17,3,14,5310B,0
1000801419ns,h26,h32,3,13,7592B,0
1000802011ns,h23,h28,3,6,12871B,0
1000802513ns,h25,h32,3,14,13563B,0
1000802693ns,h22,h27,3,12,4465B,0
1000802754ns,h20,h17,3,11,195994B,0
1000802795ns,h32,h27,3,10,6804B,0
1000803597ns,h30,h20,3,15,7445B,0
1000803774ns,h27,h32,3,15,7508B,0
1000804527ns,h21,h31,3,10,7837B,0
1000804909ns,h20,h30,3,16,2686B,0
1000805009ns,h19,h28,3,14,7848B,0
1000805086ns,h20,h21,3,8,5747B,0
1000805329ns,h32,h31,3,12,144668B,0
1000805396ns,h21,h30,3,12,9547B,0
1000805647ns,h32,h27,3,11,233939B,0
1000805655ns,h22,h19,3,13,1368782B,0
1000805976ns,h31,h20,3,15,20527B,0
1000806132ns,h23,h26,3,10,7084B,0
1000806597ns,h21,h26,3,15,7209B,0
1000806800ns,h25,h23,3,12,6077B,0
1000806924ns,h23,h30,3,12,5213B,0
1000807258ns,h23,h27,3,11,5637B,0
1000807527ns,h32,h21,3,8,41195B,0
1000807710ns,h19,h17,3,15,7604B,0
1000807747ns,h23,h26,3,11,2964B,0
1000807801ns,h20,h22,3,12,649B,0
1000807861ns,h19,h31,3,16,5813B,0
1000807863ns,h22,h20,3,11,5828B,0
1000808628ns,h27,h25,3,14,1148B,0
1000808722ns,h20,h32,3,12,3955B,0
1000809806ns,h26,h27,3,12,4882B,0
1000810010ns,h25,h29,3,18,5274B,0
1000810556ns,h31,h24,3,13,7419B,0
1000811407ns,h20,h25,3,10,2721B,0
1000811445ns,h28,h24,3,15,18545B,0
1000811606ns,h25,h26,3,9,6314B,0
1000811625ns,h28,h22,3,13,1205B,0
1000812443ns,h26,h30,3,10,1737B,0
1000812636ns,h23,h22,3,13,79552B,0
1000812821ns,h19,h29,3,14,557B,0
1000812969ns,h26,h17,3,16,7627B,0
1000813215ns,h23,h22,3,14,3122B,0
1000813267ns,h31,h24,3,14,7672B,0
1000814079ns,h24,h31,3,8,1124021B,0
1000814232ns,h24,h28,3,12,46121B,0
1000814521ns,h26,h28,3,11,5797B,0
1000814649ns,h25,h27,3,13,5747B,0
1000814653ns,h21,h31,3,11,4519B,0
1000814941ns,h21,h28,3,16,5824B,0
1000814945ns,h31,h27,3,12,108688B,0
1000815028ns,h30,h31,3,14,660B,0
1000816187ns,h30,h29,3,7,6156B,0
1000816194ns,h17,h30,3,9,30543B,0
1000816404ns,h26,h20,3,8,1859B,0
1000817538ns,h25,h28,3,9,2036B,0
1000817566ns,h29,h23,3,17,17407B,0
1000818614ns,h25,h23,3,13,4462B,0
1000819855ns,h21,h19,3,10,15427B,0
1000820058ns,h21,h23,3,11,4626B,0
1000820115ns,h26,h32,3,14,563B,0
1000820321ns,h27,h30,3,6,18228B,0
1000820684ns,h23,h28,3,7,4886B,0
1000820696ns,h19,h27,3,15,6005B,0
1000820853ns,h19,h20,3,11,1044B,0
1000820883ns,h17,h18,3,13,7643B,0
1000820921ns,h32,h31,3,13,19708B,0
1000820963ns,h23,h31,3,14,3833B,0
1000821058ns,h19,h17,3,16,61810B,0
1000821190ns,h25,h31,3,13,7494B,0
1000821453ns,h19,h28,3,15,6756B,0
1000821890ns,h25,h18,3,14,3590B,0
1000821951ns,h27,h19,3,11,27353B,0
1000822184ns,h28,h19,3,7,5682B,0
1000822237ns,h24,h21,3,9,744B,0
1000822264ns,h26,h31,3,10,54042B,0
1000822552ns,h24,h23,3,12,5206B,0
1000822557ns,h28,h25,3,17,4564B,0
1000823126ns,h24,h23,3,13,1011B,0
1000823192ns,h31,h24,3,15,577B,0
1000823429ns,h18,h21,3,11,751B,0
1000823926ns,h23,h22,3,15,27174B,0
1000824000ns,h18,h21,3,12,26025B,0
1000825732ns,h25,h21,3,9,6078B,0
1000825840ns,h31,h26,3,15,1417B,0
1000826205ns,h20,h17,3,12,2429B,0
1000826755ns,h18,h31,3,13,88143B,0
1000827318ns,h29,h25,3,16,6864B,0
1000827449ns,h18,h25,3,9,15262B,0
1000828365ns,h22,h23,3,9,1340B,0
1000828826ns,h30,h28,3,15,1139B,0
1000828982ns,h25,h29,3,19,13966B,0
1000829219ns,h30,h28,3,16,2020B,0
1000829275ns,h26,h32,3,15,18369B,0
1000829366ns,h27,h23,3,18,63110B,0
1000829385ns,h30,h18,3,12,5759B,0
1000829494ns,h29,h28,3,18,2008B,0
1000829830ns,h20,h17,3,13,9791B,0
1000829832ns,h23,h24,3,10,5870B,0
1000830374ns,h32,h29,3,15,6351B,0
1000830584ns,h28,h32,3,11,29287B,0
1000830594ns,h17,h22,3,7,6684B,0
1000830697ns,h27,h24,3,10,2410B,0
1000831710ns,h22,h24,3,15,5237B,0
1000832203ns,h32,h28,3,12,23068B,0
1000832205ns,h21,h28,3,17,6438B,0
1000832281ns,h25,h24,3,10,1408B,0
1000832977ns,h21,h19,3,11,6396B,0
1000833005ns,h22,h26,3,13,612B,0
1000833344ns,h23,h17,3,17,27879B,0
1000834288ns,h17,h22,3,8,4162B,0
1000834706ns,h25,h21,3,10,10601B,0
1000834901ns,h23,h18,3,13,1621752B,0
1000834938ns,h23,h18,3,14,30647B,0
1000835121ns,h22,h29,3,8,6587B,0
1000835219ns,h19,h24,3,10,4819B,0
1000835486ns,h30,h19,3,14,8466B,0
1000835659ns,h23,h31,3,15,6742B,0
1000835853ns,h24,h22,3,7,36289B,0
1000836065ns,h31,h24,3,16,4111B,0
1000836188ns,h28,h19,3,8,8095B,0
1000836299ns,h18,h29,3,12,2660B,0
1000836321ns,h17,h30,3,10,5519B,0
1000836346ns,h23,h24,3,11,13985B,0
1000836428ns,h24,h28,3,13,5167B,0
1000836891ns,h25,h28,3,10,4469B,0
1000836926ns,h18,h32,3,11,5068B,0
1000837725ns,h32,h29,3,16,5247B,0
1000837773ns,h25,h22,3,18,139B,0
1000839151ns,h26,h25,3,18,2496B,0
1000839205ns,h31,h23,3,11,11401B,0
1000839277ns,h28,h25,3,18,8048B,0
1000839598ns,h25,h31,3,14,7657B,0
1000839671ns,h31,h18,3,14,2387B,0
1000839994ns,h21,h31,3,12,2020B,0
1000840327ns,h25,h19,3,15,6249B,0
1000840418ns,h20,h31,3,14,6200B,0
1000840422ns,h30,h20,3,16,2194B,0
1000840731ns,h19,h17,3,17,124292B,0
1000840901ns,h25,h24,3,11,17824B,0
1000840975ns,h21,h26,3,16,26728B,0
1000841022ns,h31,h17,3,14,3003B,0
1000841423ns,h22,h27,3,13,7692B,0
1000841722ns,h30,h26,3,10,17157B,0
1000841882ns,h27,h26,3,9,4814B,0
1000841917ns,h18,h22,3,13,965375B,0
1000842033ns,h27,h19,3,12,1658B,0
1000843801ns,h18,h24,3,12,15096B,0
1000844287ns,h23,h22,3,16,2522B,0
1000844373ns,h27,h22,3,10,4190B,0
1000845528ns,h30,h31,3,15,3306B,0
1000845562ns,h32,h26,3,10,2019B,0
1000845609ns,h20,h18,3,13,7816B,0
1000845832ns,h20,h27,3,13,4118B,0
1000845844ns,h27,h32,3,16,15519B,0
1000846037ns,h24,h22,3,8,13427B,0
1000846638ns,h28,h29,3,8,107696B,0
1000846840ns,h23,h27,3,12,13795B,0
1000846876ns,h23,h24,3,12,1296103B,0
1000847754ns,h25,h23,3,14,6835B,0
1000847982ns,h31,h20,3,16,558B,0
1000848231ns,h19,h23,3,16,4887B,0
1000848954ns,h25,h21,3,11,5424B,0
1000851522ns,h28,h24,3,16,125265B,0
1000851834ns,h27,h31,3,11,5657B,0
1000852090ns,h17,h19,3,17,4353B,0
1000852173ns,h23,h29,3,11,15554B,0
1000853039ns,h30,h29,3,8,47772B,0
1000853198ns,h27,h20,3,9,814B,0
1000853919ns,h29,h18,3,17,656482B,0
1000854073ns,h27,h19,3,13,10146B,0
1000854956ns,h29,h22,3,13,1700064B,0
1000855718ns,h21,h29,3,9,7623B,0
1000857282ns,h28,h22,3,14,135B,0
1000857346ns,h32,h19,3,13,7880B,0
1000857732ns,h30,h32,3,13,3955B,0
1000857981ns,h27,h28,3,9,1185487B,0
1000858123ns,h27,h29,3,18,60636B,0
1000858162ns,h25,h24,3,12,24869B,0
1000858166ns,h21,h18,3,13,9162B,0
1000858876ns,h26,h24,3,14,4208B,0
1000859126ns,h30,h22,3,13,54944B,0
1000859158ns,h29,h18,3,18,18679B,0
1000859638ns,h18,h22,3,14,7497B,0
1000860028ns,h25,h21,3,12,2982B,0
1000860122ns,h26,h22,3,17,3475B,0
1000860188ns,h29,h28,3,19,6918B,0
1000860250ns,h23,h18,3,15,7146B,0
1000860793ns,h19,h23,3,17,5544B,0
1000862482ns,h27,h29,3,19,17203B,0
1000862644ns,h32,h21,3,9,7881B,0
1000862841ns,h30,h20,3,17,4248B,0
1000862947ns,h22,h27,3,14,524B,0
1000863075ns,h23,h27,3,13,7262B,0
1000864292ns,h17,h19,3,18,4865B,0
1000864337ns,h20,h25,3,11,29587B,0
1000864415ns,h20,h24,3,11,4042B,0
1000864488ns,h19,h20,3,12,6760B,0
1000864744ns,h30,h28,3,17,3452B,0
1000864838ns,h25,h31,3,15,126081B,0
1000865126ns,h28,h31,3,13,7575B,0
1000865197ns,h23,h18,3,16,12279B,0
1000865271ns,h27,h23,3,19,29753B,0
1000866526ns,h20,h18,3,14,5941B,0
1000866655ns,h26,h24,3,15,6743B,0
1000867152ns,h32,h27,3,12,5904B,0
1000867541ns,h19,h28,3,16,7368B,0
1000868468ns,h21,h17,3,11,4911B,0
1000868537ns,h21,h18,3,14,18574B,0
1000868824ns,h31,h27,3,13,5174B,0
1000869797ns,h31,h30,3,11,13563B,0
1000869925ns,h23,h26,3,12,291B,0
1000870534ns,h29,h18,3,19,5161B,0
1000870823ns,h25,h18,3,15,6165B,0
1000871007ns,h22,h26,3,14,31407B,0
1000871184ns,h17,h20,3,10,10123B,0
1000871307ns,h28,h21,3,13,10926B,0
1000871317ns,h26,h30,3,11,7520B,0
1000871545ns,h24,h31,3,9,31358B,0
1000871603ns,h25,h28,3,11,10303B,0
1000872416ns,h23,h29,3,12,7476B,0
1000872554ns,h20,h27,3,14,48895B,0
1000872720ns,h23,h27,3,14,13059B,0
1000872731ns,h25,h23,3,15,257B,0
1000872741ns,h25,h31,3,16,26145B,0
1000872860ns,h29,h19,3,9,3282B,0
1000873623ns,h22,h19,3,14,11949B,0
1000874108ns,h22,h28,3,13,5591B,0
1000874289ns,h19,h20,3,13,5408B,0
1000874890ns,h22,h25,3,13,2683B,0
1000875195ns,h19,h31,3,17,5724B,0
1000875533ns,h18,h22,3,15,1960738B,0
1000875548ns,h30,h28,3,18,19438B,0
1000876061ns,h27,h30,3,7,11132B,0
1000876241ns,h31,h27,3,14,7575B,0
1000876275ns,h22,h18,3,11,3744B,0
1000876355ns,h24,h25,3,8,1101B,0
1000877550ns,h26,h29,3,13,61302B,0
1000877623ns,h22,h32,3,11,36023B,0
1000878017ns,h21,h24,3,13,38B,0
1000878086ns,h18,h17,3,15,38678B,0
1000878122ns,h24,h22,3,9,11983B,0
1000878196ns,h18,h24,3,13,1722B,0
1000878640ns,h27,h31,3,12,2690B,0
1000878908ns,h26,h18,3,9,3076B,0
1000878999ns,h32,h31,3,14,4236B,0
1000879154ns,h31,h24,3,17,31695B,0
1000879159ns,h30,h18,3,13,5658B,0
1000879189ns,h22,h29,3,9,6672B,0
1000879313ns,h29,h18,3,20,5685B,0
1000879509ns,h28,h19,3,9,6029B,0
1000879927ns,h28,h20,3,12,4185B,0
1000881467ns,h26,h25,3,19,4741B,0
1000881563ns,h18,h27,3,11,4200B,0
1000881683ns,h18,h30,3,13,4480B,0
1000881813ns,h29,h26,3,11,7272B,0
1000881897ns,h27,h24,3,11,406B,0
1000882390ns,h21,h25,3,10,67924B,0
1000883892ns,h23,h27,3,15,6458B,0
1000884044ns,h25,h21,3,13,6358B,0
1000884399ns,h21,h26,3,17,5664B,0
1000884853ns,h18,h26,3,14,10730B,0
1000885132ns,h32,h19,3,14,12856B,0
1000885144ns,h30,h20,3,18,10124B,0
1000885160ns,h20,h25,3,12,123449B,0
1000885845ns,h31,h30,3,12,5600B,0
1000885963ns,h31,h21,3,16,1493B,0
1000886083ns,h19,h17,3,18,15455B,0
1000886099ns,h30,h25,3,18,9429B,0
1000886421ns,h30,h25,3,19,443B,0
1000886793ns,h25,h26,3,10,6277B,0
1000886872ns,h23,h25,3,11,16596B,0
1000886899ns,h30,h27,3,15,89618B,0
1000887288ns,h26,h30,3,12,5040B,0
1000887405ns,h28,h22,3,15,6095B,0
1000887542ns,h30,h29,3,9,5863B,0
1000887801ns,h19,h20,3,14,11648B,0
1000888016ns,h31,h22,3,15,8796B,0
1000888140ns,h32,h24,3,13,6122B,0
1000888800ns,h31,h25,3,15,3227B,0
1000889176ns,h28,h17,3,17,7092B,0
1000889292ns,h20,h28,3,10,435B,0
1000889564ns,h29,h17,3,19,5092B,0
1000889691ns,h23,h25,3,12,4679B,0
1000890252ns,h30,h17,3,11,1163B,0
1000890530ns,h18,h19,3,8,1698B,0
1000890765ns,h21,h30,3,13,14752B,0
1000891056ns,h24,h17,3,12,5934B,0
1000892332ns,h28,h31,3,14,2245B,0
1000892620ns,h18,h27,3,12,62630B,0
1000893344ns,h19,h29,3,15,4746B,0
1000893394ns,h24,h27,3,11,5823B,0
1000893816ns,h19,h29,3,16,8190B,0
1000894045ns,h25,h28,3,12,2695B,0
1000894103ns,h21,h31,3,13,14343B,0
1000894778ns,h25,h22,3,19,22364B,0
1000894900ns,h22,h23,3,10,6264B,0
1000895027ns,h22,h27,3,15,9217B,0
1000895065ns,h20,h25,3,13,10195B,0
1000895265ns,h32,h27,3,13,1425919B,0
1000895507ns,h32,h22,3,11,13834B,0
1000895566ns,h29,h23,3,18,5136B,0
1000895730ns,h27,h23,3,20,6432B,0
1000895788ns,h25,h17,3,10,5422B,0
1000895909ns,h28,h26,3,10,6643B,0
1000896182ns,h25,h31,3,17,30550B,0
1000896835ns,h25,h28,3,13,1678B,0
1000897090ns,h19,h23,3,18,30298B,0
1000897224ns,h30,h29,3,10,6373B,0
1000897517ns,h31,h18,3,15,2536B,0
1000897969ns,h28,h27,3,21,62526B,0
1000898000ns,h22,h31,3,21,3394B,0
1000898544ns,h22,h31,3,22,470B,0
1000899047ns,h20,h22,3,13,6087B,0
1000899093ns,h30,h21,3,16,6976B,0
1000899252ns,h19,h21,3,14,881B,0
1000899433ns,h29,h31,3,7,7453B,0
1000899598ns,h27,h22,3,11,6885B,0
1000899782ns,h25,h23,3,16,6885B,0
1000899983ns,h26,h22,3,18,1412B,0
1000900136ns,h32,h21,3,10,5101B,0
1000901107ns,h26,h30,3,13,2277B,0
1000901216ns,h30,h24,3,12,6062B,0
1000902203ns,h25,h23,3,17,5221B,0
1000902540ns,h28,h22,3,16,4868B,0
1000902556ns,h26,h23,3,14,28283B,0
1000902608ns,h27,h31,3,13,7413B,0
1000902662ns,h32,h21,3,11,1919B,0
1000903181ns,h18,h28,3,12,7699B,0
1000903290ns,h26,h20,3,9,1734960B,0
1000903546ns,h22,h31,3,23,5175B,0
1000903886ns,h24,h21,3,10,13503B,0
1000903893ns,h22,h23,3,11,7697B,0
1000904286ns,h26,h28,3,12,6124B,0
1000904327ns,h30,h19,3,15,5515B,0
1000904432ns,h29,h32,3,15,3732B,0
1000904573ns,h24,h32,3,14,5628B,0
1000905400ns,h24,h19,3,13,4324B,0
1000905707ns,h22,h32,3,12,6221B,0
1000905894ns,h26,h20,3,10,7803B,0
1000906127ns,h19,h30,3,12,29106B,0
1000906190ns,h17,h21,3,16,2536B,0
1000906398ns,h29,h30,3,12,16596B,0
1000906666ns,h17,h19,3,19,12902B,0
1000906791ns,h21,h30,3,14,7446B,0
1000907372ns,h25,h27,3,14,3350B,0
1000907490ns,h31,h18,3,16,1250B,0
1000907799ns,h25,h31,3,18,2387B,0
1000907800ns,h18,h23,3,12,4799B,0
1000908578ns,h21,h19,3,12,4536B,0
1000909264ns,h31,h30,3,13,16697B,0
1000909283ns,h25,h17,3,11,4987B,0
1000909338ns,h19,h17,3,19,2830B,0
1000909366ns,h32,h28,3,13,285718B,0
1000909413ns,h17,h18,3,14,8897B,0
1000909843ns,h31,h28,3,13,15804B,0
1000909857ns,h18,h32,3,12,6315B,0
